family	sha256	indicator
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202012.crl0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	https://sectigo.com/CPS0
benign	097709779bf6e7a3f93b65510c1df2a6d28c2c8052874b39d560addfccc44493	https://www.microsoft.com/en-us/windows
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://ocsp.sectigo.com0
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://ocsp.usertrust.com0
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	http://www.gendigital.com
benign	ed2fa214ab7d278e0a99e94b28b80b61ac5733348ae610cf37347d138b99510d	https://sectigo.com/CPS0
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://ocsp.sectigo.com0
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://ocsp.usertrust.com0
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	http://www.gendigital.com
benign	2502d886031bce69353e12e6f51ddb7f12208a72dd2ca720a0fcdfc086a85357	https://sectigo.com/CPS0
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.comodoca.com/AAACertificateServices.crl04
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://ocsp.comodoca.com0
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://ocsp.sectigo.com0
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://ocsp.usertrust.com0
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	http://www.gendigital.com
benign	3f75622524a6eecc2352a5815c4c4ed1c6b8197b43d72e4683f256678ef452fe	https://sectigo.com/CPS0
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.comodoca.com/AAACertificateServices.crl04
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://ocsp.comodoca.com0
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://ocsp.sectigo.com0
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://ocsp.usertrust.com0
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	http://www.gendigital.com
benign	0b04ced4a15f79814dab6b6c1b68be282bd25a85f2b98877422aa5b35d777892	https://sectigo.com/CPS0
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://ocsp.sectigo.com0
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://ocsp.usertrust.com0
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	http://www.gendigital.com
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	https://sectigo.com/CPS0
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	1.0.0.0
benign	75a7a54e34ca4acbd0090d2c957a14b0283c57dbefc29b365b336b82359b6c5b	1.3.6.1
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.comodoca.com/AAACertificateServices.crl04
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.sectigo.com/SectigoPublicCodeSigningCAR36.crl0y
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.sectigo.com/SectigoPublicCodeSigningRootR46.crl0{
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.sectigo.com/SectigoPublicTimeStampingCAR36.crl0z
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.sectigo.com/SectigoPublicTimeStampingRootR46.crl0|
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crl.usertrust.com/USERTrustRSACertificationAuthority.crl05
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crt.sectigo.com/SectigoPublicCodeSigningCAR36.crt0#
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crt.sectigo.com/SectigoPublicCodeSigningRootR46.p7c0#
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crt.sectigo.com/SectigoPublicTimeStampingCAR36.crt0#
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://crt.sectigo.com/SectigoPublicTimeStampingRootR46.p7c0#
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://ocsp.comodoca.com0
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://ocsp.sectigo.com0
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://ocsp.usertrust.com0
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	http://www.gendigital.com
benign	7bbd0dc4782c9e6dda8be5737acdfebd27bc176a4412202e847bef4757f0e1ad	https://sectigo.com/CPS0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	1e2e2bcb916931f0ee6d0a567212511244e7442da574757c331c1b91087f2a0f	http://www.microsoft.com0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	c5ffd092ad78cbdde657e767af94eb2e83e4736c7558282e3571c9ccad85ca29	http://www.microsoft.com0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	14e6ad91a01d7775410f668c60b15dd4fba1f60f33943c268b27d6250a03502c	http://www.microsoft.com0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	2884ab67e0efee98b89e9b39acd6159fb7cee7be95fec4b7767785145f8afb65	http://www.microsoft.com0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://crl.microsoft.com/pki/crl/products/MicRooCerAut2011_2011_03_22.crl0^
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pki/certs/MicRooCerAut2011_2011_03_22.crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/certs/MicCodSigPCA2011_2011-07-08.crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/certs/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crt0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/crl/MicCodSigPCA2011_2011-07-08.crl0a
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/crl/Microsoft%20Windows%20Third%20Party%20Component%20CA%202013.crl0
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com/pkiops/docs/primarycps.htm0@
benign	e42935ca35061aed74718d6c6f99bc55662cf6aeac2770ba58222e4fb8537e79	http://www.microsoft.com0
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	41b0e5dd2795abeb347f1e85be172e0d8abc08e7538485cb6107b0caf2968287	http://www.microsoft.com/windows0
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pki/certs/MicRooCerAut_2010-06-23.crt0
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pkiops/Docs/Repository.htm0
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pkiops/certs/MicWinProPCA2011_2011-10-19.crt0
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pkiops/certs/Microsoft%20Time-Stamp%20PCA%202010(1).crt0
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pkiops/crl/MicWinProPCA2011_2011-10-19.crl0a
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/pkiops/crl/Microsoft%20Time-Stamp%20PCA%202010(1).crl0l
benign	691cf5b193f29b04464ee900829166d97840d6261252023a9c0461ee87789f21	http://www.microsoft.com/windows0
benign	6296684d18bb61eeb1ded70c1eaecf5eee6deb52cbe277d6699ea4257802a134	http://crl.microsoft.com/pki/crl/products/MicCodSigPCA_2010-07-06.crl0Z
benign	6296684d18bb61eeb1ded70c1eaecf5eee6deb52cbe277d6699ea4257802a134	http://crl.microsoft.com/pki/crl/products/MicRooCerAut_2010-06-23.crl0Z
benign	6296684d18bb61eeb1ded70c1eaecf5eee6deb52cbe277d6699ea4257802a134	http://www.microsoft.com/PKI/docs/CPS/default.htm0@
