family,filename,source_note,is_malware,sha256,md5,file_size_bytes,file_entropy,architecture,compile_timestamp,timestamp_year,temporal_bucket,num_sections,characteristics,dll_characteristics,has_aslr,has_dep,has_cfg,no_protections,subsystem,image_base,size_of_image,size_of_headers,small_header_flag,checksum,checksum_is_zero,linker_version,os_version,used_data_directory_count,has_bound_imports,entry_point_rva,entry_point_section,ep_is_in_last_section,section_names,max_section_entropy,avg_section_entropy,high_entropy_flag,suspicious_section_name,raw_virtual_mismatch,packer_section_detected,empty_section_name_count,exec_section_count,rwx_section_flag,writable_exec_section_count,entropy_bucket_0_low,entropy_bucket_1,entropy_bucket_2,entropy_bucket_3,entropy_bucket_4_high,import_count,import_dll_count,zero_imports,few_imports_flag,unpack_imports_flag,unpack_imports_count,inject_imports_flag,inject_imports_count,anti_analysis_imports_flag,anti_analysis_imports_count,crypto_imports_flag,crypto_imports_count,network_imports_flag,network_imports_count,dynamic_resolution_flag,ordinal_only_import_count,ordinal_only_ratio,export_count,has_exports,has_digital_signature,has_debug_directory,has_tls,resource_count,has_overlay,overlay_entropy,ep_rva_zero,timestamp_anomaly,size_of_image_vs_file,packing_score,total_string_count,extracted_urls,extracted_ips,extracted_onions,extracted_domains,extracted_useragents,url_count,ip_count,has_url_strings,has_shell_strings,has_registry_strings,has_crypto_strings,has_inject_strings,has_network_strings,has_mutex_strings,extracted_mutexes,has_dynamic_api_strings,dynamic_api_string_count,has_useragent_strings,has_base64_blobs,base64_blob_count,has_filepath_strings,filepath_string_count,triage_score,triage_tier,triage_fired,family_match,family_confidence,family_scores
virut,b13dec2ad2314d06a56dc81c635b1004e866a69e94d610b944e4ab097b55ffbf.zip→b13dec2ad2314d06a56dc81c635b1004e866a69e94d610b944e4ab097b55ffbf.exe,manual,1,b13dec2ad2314d06a56dc81c635b1004e866a69e94d610b944e4ab097b55ffbf,15078744248e56c9174c2fdd933c3df2,290816,6.5476,x86,2009-12-04 13:35:59,2009,pre_2015,5,0x10f,0x0,0,0,0,1,2,0x400000,319488,4096,0,0,1,6.0,4.0,4,0,313380,.rsrc,0,".text, .rdata, .data, .rsrc, vgrzbck",7.4763,4.9534,1,1,0,0,0,2,1,1,1,1,2,0,1,142,10,0,0,0,0,0,0,1,3,0,0,1,6,1,0,0.0,0,0,0,1,0,5,0,0.0,0,0,1.1,4,1279,http://user.qzone.qq.com/,,,,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET4.0C; .NET4.0E),1,0,1,1,1,0,0,0,0,,1,1,1,0,0,0,0,53,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Suspicious/non-standard section name; Network/C2 API imports,Virut,WEAK,Virut:100% | Sality:93% | Emotet:75% | Zeus:75%
virut,bec531d6ae50760d18179b80ea8448d8f89f965279c628b11b3570e41ac1a5d0.zip→bec531d6ae50760d18179b80ea8448d8f89f965279c628b11b3570e41ac1a5d0.exe,manual,1,bec531d6ae50760d18179b80ea8448d8f89f965279c628b11b3570e41ac1a5d0,713beb1fd5db91c2a931069775f02ec5,1569248,6.5892,x86,1999-05-03 05:55:29,1999,pre_2015,8,0x10e,0x0,0,0,0,1,2,0x400000,1605632,4096,0,0,1,6.0,4.0,4,0,1413120,.text,1,".text, .rdata, .data, .idata, .rsrc, .reloc, eyqgnqd, .text",7.4818,4.6254,1,1,0,0,0,3,1,3,3,1,1,2,1,574,12,0,0,1,4,0,0,1,6,0,0,0,0,1,4,0.007,0,0,0,1,0,82,1,7.4725,0,1,1.02,6,11176,,,,O5.CC,,0,0,1,0,0,0,0,1,0,,1,3,0,1,4,1,24,75,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name; Entry point in last section; Timestamp anomaly (forged),Trickbot,WEAK,Trickbot:100% | Emotet:100% | Sality:100% | Upatre:100%
virut,bf9b8a89148553fa0da5d2270bf7db0b5482df6517867410fead18192d5135a1.zip→bf9b8a89148553fa0da5d2270bf7db0b5482df6517867410fead18192d5135a1.dll,manual,1,bf9b8a89148553fa0da5d2270bf7db0b5482df6517867410fead18192d5135a1,1ee069455ec3b2de5eaefe54a536962c,5267459,1.8659,x86,2017-05-11 12:21:37,2017,2015_2019,5,0x210e,0x0,0,0,0,1,2,0x10000000,5267456,4096,0,0,1,6.0,4.0,5,0,4585,.text,0,".text, .rdata, .data, .rsrc, .reloc",1.8701,0.8266,0,0,0,0,0,1,0,0,5,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,1,-0.0,0,0,1.0,1,3847,http://www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com,,,,,1,0,1,1,0,1,0,1,1,Global\MsWinZonesCacheCounterMutexA,1,4,0,1,33,1,6,41,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Mutex name strings; Crypto-related strings,Zeus,PROBABLE,Zeus:83% | Lumma:71% | Trickbot:62% | Virut:62%
virut,c4c32b114770c645902a68e41d114261c37c27bca80d8d116619a31ab7747886.zip→c4c32b114770c645902a68e41d114261c37c27bca80d8d116619a31ab7747886.exe,manual,1,c4c32b114770c645902a68e41d114261c37c27bca80d8d116619a31ab7747886,662519838a380625800b51478c2f8500,56832,7.3761,x86,2008-12-07 04:12:59,2008,pre_2015,4,0x10f,0x8000,0,0,0,1,2,0x1000000,73728,1024,0,0,1,7.10,5.1,6,1,64798,.rsrc,0,".text, .data, .rsrc, rxjfuoo",7.9313,4.1895,1,1,0,0,0,2,1,1,2,0,0,1,1,88,5,0,0,1,5,1,1,1,3,0,0,0,0,1,0,0.0,0,0,0,1,0,1,0,0.0,0,0,1.3,5,314,,,,,,0,0,0,0,1,0,0,1,1,Global\__DPHelpAckEvent__ | Global\__DPHelpEvent__ | Global\__DPHelpMutex__ | Global\__DPHelpShared__ | Global\__DPHelpStartupEvent__,1,2,0,0,0,0,0,63,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Process injection API imports; Network/C2 strings; Mutex name strings; Suspicious/non-standard section name,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:100% | Zeus:75%
virut,d8564dbe6928ead975f5c2324f15d1a02d46a58607a1446a6666d0783c5f5024.zip→d8564dbe6928ead975f5c2324f15d1a02d46a58607a1446a6666d0783c5f5024.exe,manual,1,d8564dbe6928ead975f5c2324f15d1a02d46a58607a1446a6666d0783c5f5024,98b4d7f181683a47d13f0848140da7e8,203776,7.4149,x86,1996-01-06 03:46:22,1996,pre_2015,5,0x102,0x8000,0,0,0,1,3,0x1000000,221184,1024,0,0,1,9.0,6.1,6,1,28581,.text,0,".text, .data, .rsrc, .reloc, uaiejzw",7.6,4.3817,1,1,0,0,0,2,1,2,2,0,1,0,2,121,8,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0.0,0,0,0,1,0,13,0,0.0,0,1,1.09,3,769,,,,,,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,48,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); Process injection API imports; Network/C2 strings; Suspicious/non-standard section name; Timestamp anomaly (forged),Sality,WEAK,Sality:93% | Virut:88% | Zeus:58% | Upatre:50%
virut,de29abf7c7a7916fc08684491f12fed163fa31f1e492d49f4422a451158fb98b.zip→de29abf7c7a7916fc08684491f12fed163fa31f1e492d49f4422a451158fb98b.exe,manual,1,de29abf7c7a7916fc08684491f12fed163fa31f1e492d49f4422a451158fb98b,e87c0e6b82864a5751a354cb33813d66,54272,7.1784,x86,2007-03-03 10:01:51,2007,pre_2015,4,0x102,0x8000,0,0,0,1,2,0x1000000,65536,1024,0,0,1,9.0,6.1,7,1,11241,.text,0,".text, .data, .rsrc, .reloc",7.9077,4.7244,1,0,0,0,0,2,1,2,1,1,1,0,1,93,7,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0.0108,0,0,0,1,0,3,0,0.0,0,0,1.21,4,331,,,,,,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,44,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload),Sality,WEAK,Sality:93% | Virut:88% | Emotet:75% | Zeus:75%
virut,e5379fda96e44265a0fb9d309f6fadcd957c8641d29bf4499454d829eee909ad.zip→e5379fda96e44265a0fb9d309f6fadcd957c8641d29bf4499454d829eee909ad.exe,manual,1,e5379fda96e44265a0fb9d309f6fadcd957c8641d29bf4499454d829eee909ad,dd6a15b4c389aebc8fb217a4c4b4914b,811454,6.992,x86,1999-05-03 05:55:29,1999,pre_2015,6,0x10f,0x0,0,0,0,1,2,0x400000,835584,4096,0,0,1,7.10,4.0,6,0,643072,.text,1,".text, .rdata, .data, .rsrc, omkelxl, .text",6.659,4.8484,0,1,0,0,0,3,1,3,1,2,0,3,0,350,14,0,0,1,5,0,0,1,4,0,0,0,0,1,2,0.0057,0,0,0,1,0,109,1,7.4935,0,1,1.03,5,2924,,1.0.0.0 | 6.0.0.0,,h.CC,,0,2,1,0,1,0,0,1,1,T22222222222222222222222222222222222222222)J | )22222222222222222222222222222222222222222A,1,3,0,1,2,1,3,73,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Mutex name strings; Suspicious/non-standard section name; Entry point in last section; Timestamp anomaly (forged),Trickbot,WEAK,Trickbot:100% | Emotet:100% | Upatre:100% | Zeus:100%
virut,e9a85be6baa40ee6cde16883d7911f0d049399a77092d4a40ac7f241fb701644.zip→e9a85be6baa40ee6cde16883d7911f0d049399a77092d4a40ac7f241fb701644.exe,manual,1,e9a85be6baa40ee6cde16883d7911f0d049399a77092d4a40ac7f241fb701644,058d59b7186d82f0f5974b95a2a0d29e,64512,7.0614,x86,2008-12-07 04:12:59,2008,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,77824,1024,0,0,1,6.0,4.0,4,0,74851,.rsrc,1,".text, .rdata, .data, .rsrc",7.547,5.9136,1,0,0,0,0,2,1,1,0,1,2,0,1,112,5,0,0,1,3,1,2,1,3,0,0,1,6,1,0,0.0,0,0,0,0,0,1,0,0.0,0,0,1.21,6,491,http://%s:80/http://%s | http://dd.avrenren.com/p.html,192.168.1.244,,,Mozilla/4.0 (compatible; MSIE %d.00; Windows NT %d.0; MyIE 3.01) | Mozilla/4.0 (compatible; MSIE %d.0; Windows NT %d.1; SV1) | Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) | Mozilla/5.0 (X11; U; Linux i686; en-US; re:1.4.0) Gecko/20080808 Firefox/%d.0,2,1,1,0,1,0,0,0,0,,1,4,1,1,1,0,0,69,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Process injection API imports; Entry point in last section; Network/C2 API imports,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:88% | Trickbot:81%
virut,ebd9a4e12b3185a36aa3942fcde077a70a730694f9961e20eef21dd19f6d4d1b.zip→ebd9a4e12b3185a36aa3942fcde077a70a730694f9961e20eef21dd19f6d4d1b.dll,manual,1,ebd9a4e12b3185a36aa3942fcde077a70a730694f9961e20eef21dd19f6d4d1b,09b2e1921d19e00415db4b2fe94b486b,215040,7.4993,x86,2010-06-08 09:59:36,2010,pre_2015,5,0x2102,0x400,0,0,0,1,2,0x10000000,229376,1024,0,0,1,9.0,5.0,5,0,6706,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.5426,4.6059,1,0,0,0,0,1,0,0,1,2,1,0,1,53,4,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0.0377,11,1,0,0,0,2,0,0.0,0,0,1.07,3,1106,http://%s:80/http://%s,192.168.1.244,,,Mozilla/4.0 (compatible; MSIE %d.00; Windows NT %d.0; MyIE 3.01) | Mozilla/4.0 (compatible; MSIE %d.0; Windows NT %d.1; SV1) | Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1) | Mozilla/5.0 (X11; U; Linux i686; en-US; re:1.4.0) Gecko/20080808 Firefox/%d.0,1,1,1,0,1,0,0,1,0,,1,3,1,1,1,1,1,50,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings,Zeus,WEAK,Zeus:83% | Trickbot:81% | Emotet:75% | Virut:69%
virut,f080554ba7990e5fc86b3e1384e4af2a48b9be0080e871a84ae613df13e7ea7b.zip→f080554ba7990e5fc86b3e1384e4af2a48b9be0080e871a84ae613df13e7ea7b.exe,manual,1,f080554ba7990e5fc86b3e1384e4af2a48b9be0080e871a84ae613df13e7ea7b,611d565eb9ee90453e282e1960064aa0,421376,6.0402,x86,2004-05-26 12:19:55,2004,pre_2015,9,0x30f,0x0,0,0,0,1,2,0x400000,827392,1024,0,0,1,2.20,4.0,3,0,795217,dpizwzv,0,".text, .data, .bss, .idata, .crt, .tls, .rsrc, dpizwzv, hqbslif",6.4058,2.9527,0,1,0,0,0,3,1,3,4,4,1,0,0,220,9,0,0,1,1,0,0,1,7,0,0,1,5,1,0,0.0,0,0,0,0,1,10,0,0.0,0,0,1.96,4,1527,,87.98.185.184,,openssh.com,,0,1,1,0,1,1,0,0,0,,1,1,0,1,1,0,0,62,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); URL / domain strings (C2 infrastructure); Suspicious/non-standard section name; TLS directory (pre-EP execution); Crypto-related strings; Network/C2 API imports,Emotet,WEAK,Emotet:100% | Virut:94% | Sality:87% | Trickbot:81%
virut,f3556ad1ba65d37716611a9e5878235ce20adcc41d7d99157fbb735098a95449.zip→f3556ad1ba65d37716611a9e5878235ce20adcc41d7d99157fbb735098a95449.dll,manual,1,f3556ad1ba65d37716611a9e5878235ce20adcc41d7d99157fbb735098a95449,b12ae9ed4b33c4dcff12b16c64a8b8c3,5267459,6.438,x86,2017-05-11 12:21:37,2017,2015_2019,5,0x210e,0x0,0,0,0,1,2,0x10000000,5267456,4096,0,0,1,6.0,4.0,5,0,4585,.text,0,".text, .rdata, .data, .rsrc, .reloc",6.455,1.7436,0,0,0,0,0,1,0,0,4,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,1,-0.0,0,0,1.0,1,16612,http://www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com,,,,,1,0,1,1,0,1,0,1,1,Global\MsWinZonesCacheCounterMutexA,1,4,0,1,33,1,16,41,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Mutex name strings; Crypto-related strings,Zeus,PROBABLE,Zeus:83% | Lumma:71% | Trickbot:62% | Virut:62%
virut,f8c605aa739331b9f0e165eb194dcc507df753482bb4c833ab0df511358b1a90.zip→f8c605aa739331b9f0e165eb194dcc507df753482bb4c833ab0df511358b1a90.dll,manual,1,f8c605aa739331b9f0e165eb194dcc507df753482bb4c833ab0df511358b1a90,264ffb0f4fe8dcd9a8c540b37529182b,5267459,6.0351,x86,2017-05-11 12:21:37,2017,2015_2019,5,0x210e,0x0,0,0,0,1,2,0x10000000,5267456,4096,0,0,1,6.0,4.0,5,0,4585,.text,0,".text, .rdata, .data, .rsrc, .reloc",6.0514,1.6628,0,0,0,0,0,1,0,0,4,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,1,1,-0.0,0,0,1.0,1,16418,http://cacerts.digicert.com/DigiCertAssuredIDCA-1.crt0 | http://cacerts.digicert.com/DigiCertAssuredIDRootCA.crt0 | http://cacerts.digicert.com/DigiCertHighAssuranceCodeSigningCA-1.crt0 | http://cacerts.digicert.com/DigiCertHighAssuranceEVRootCA.crt0 | http://cacerts.digicert.com/DigiCertSHA2AssuredIDCodeSigningCA.crt0 | http://crl.microsoft.com/pki/crl/products/MicrosoftCodeVerifRoot.crl0 | http://crl.thawte.com/ThawteTimestampingCA.crl0 | http://crl3.digicert.com/DigiCertAssuredIDCA-1.crl08 | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0: | http://crl3.digicert.com/DigiCertAssuredIDRootCA.crl0O | http://crl3.digicert.com/DigiCertHighAssuranceEVRootCA.crl0@ | http://crl3.digicert.com/ha-cs-2011a.crl0. | http://crl3.digicert.com/sha2-assured-cs-g1.crl05 | http://crl4.digicert.com/DigiCertAssuredIDCA-1.crl0w | http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl0 | http://crl4.digicert.com/DigiCertAssuredIDRootCA.crl0: | http://crl4.digicert.com/DigiCertHighAssuranceEVRootCA.crl0 | http://crl4.digicert.com/ha-cs-2011a.crl0L | http://crl4.digicert.com/sha2-assured-cs-g1.crl0B | http://ocsp.digicert.com0A | http://ocsp.digicert.com0C | http://ocsp.digicert.com0I | http://ocsp.digicert.com0N | http://ocsp.digicert.com0P | http://ocsp.thawte.com0 | http://ts-aia.ws.symantec.com/tss-ca-g2.cer0 | http://ts-crl.ws.symantec.com/tss-ca-g2.crl0( | http://ts-ocsp.ws.symantec.com07 | http://www.avast.com0 | http://www.avast.com0/ | http://www.digicert.com/ssl-cps-repository.htm0 | http://www.iuqerfsodp9ifjaposdfjhgosurijfaewrwergwea.com | https://www.digicert.com/CPS0 | https://www.digicert.com/CPS0 | https://www.digicert.com/CPS0,,,ts-ocsp.ws,,35,0,1,1,0,1,0,1,1,Global\MsWinZonesCacheCounterMutexA,1,4,0,1,36,1,16,41,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Mutex name strings; Crypto-related strings,Zeus,PROBABLE,Zeus:83% | Lumma:71% | Trickbot:62% | Virut:62%
virut,fd9bb6bf944bfc60dee7e7c762615be99ce4bd822df2af5df8ec0bf8cab2d805.zip→fd9bb6bf944bfc60dee7e7c762615be99ce4bd822df2af5df8ec0bf8cab2d805.exe,manual,1,fd9bb6bf944bfc60dee7e7c762615be99ce4bd822df2af5df8ec0bf8cab2d805,d2b906f93fcbcce350660892c885beb2,38400,7.4808,x86,2004-09-03 01:11:34,2004,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x10000000,69632,4096,0,0,1,6.0,4.0,1,0,63849,UPX2,0,"upx0, upx1, upx2, ozlhniy",7.7596,3.8155,1,1,0,1,0,3,1,3,2,0,0,0,2,16,11,0,0,1,3,0,0,1,1,0,0,1,2,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.81,6,220,http://_øíks,,,,,1,0,1,0,0,0,0,1,0,,1,2,0,0,0,0,0,65,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected; Network/C2 API imports,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:100% | Zeus:75%
zeus,0963113af6258d8034c5bf72425ebb405d5fedd0c6b17ba2c299d7c2ae4e607a.zip→0963113af6258d8034c5bf72425ebb405d5fedd0c6b17ba2c299d7c2ae4e607a.exe,manual,1,0963113af6258d8034c5bf72425ebb405d5fedd0c6b17ba2c299d7c2ae4e607a,76e4dcb6bbb28469f5b41f97a9968ee3,145408,6.7367,x86,2005-06-14 18:52:23,2005,pre_2015,6,0x103,0x8100,0,1,0,0,2,0x400000,188416,1024,0,180944,0,161.120,5.0,4,0,115883,.text,0,".text, .rdata, .idata, .data, .rsrc, .reloc",7.8875,4.3901,1,0,1,0,0,1,0,0,2,1,2,0,1,120,4,0,0,1,3,0,0,1,3,0,0,0,0,1,0,0.0,0,0,0,0,0,18,0,0.0,0,0,1.3,4,7613,,6.0.0.0,,,,0,1,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,34,HIGH,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,STRONG,Emotet:100% | Trickbot:50% | Formbook:42% | Upatre:40%
zeus,0d28bf33f99d286092870f3504f54bc0cb81a0f733275d0b689d6bdb9aeb758a.zip→0d28bf33f99d286092870f3504f54bc0cb81a0f733275d0b689d6bdb9aeb758a.exe,manual,1,0d28bf33f99d286092870f3504f54bc0cb81a0f733275d0b689d6bdb9aeb758a,4c1fc16ab79ee26d77c6f55086d9c426,246784,7.5825,x86,2017-06-10 03:14:51,2017,2015_2019,4,0x103,0x8000,0,0,0,1,2,0x1000000,258048,1024,0,274436,0,9.0,5.0,4,0,5360,.text,0,".text, .rdata, .data, .rsrc",7.6864,5.8266,1,0,0,0,0,1,0,0,1,1,0,1,1,70,4,0,0,1,5,0,0,1,5,0,0,0,0,1,0,0.0,0,0,0,0,0,8,0,0.0,0,0,1.05,4,1044,,,,,,0,0,0,0,0,0,0,0,0,,1,2,0,1,91,0,0,39,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload),Emotet,STRONG,Emotet:100% | Trickbot:69% | Upatre:60% | Zeus:58%
zeus,14c31678230e8848e0e385b5554904bf6df8199fb1bdb63f9f7a09127c72ea2c.zip→14c31678230e8848e0e385b5554904bf6df8199fb1bdb63f9f7a09127c72ea2c.exe,manual,1,14c31678230e8848e0e385b5554904bf6df8199fb1bdb63f9f7a09127c72ea2c,4673b4d277698508a4fc264b28d8a1fd,96256,7.6739,x86,2011-09-05 17:09:23,2011,pre_2015,4,0x103,0x0,0,0,0,1,2,0x400000,172032,1024,0,0,1,8.0,4.0,3,0,7502,.text,0,".text, .rdata, .data, .rsrc",7.7612,4.544,1,0,1,0,0,1,0,0,1,1,1,0,1,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,6,1,7.5852,0,0,1.79,3,489,,,,,,0,0,0,0,0,0,0,1,0,,0,0,0,1,1,0,0,31,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Upatre,WEAK,Upatre:60% | Zeus:58% | Virut:56% | Sality:53%
zeus,277371d2f69231c4beced4f5898f2a6bd57f1fe7488e50decc6e7ea63ad5677f.zip→277371d2f69231c4beced4f5898f2a6bd57f1fe7488e50decc6e7ea63ad5677f.exe,manual,1,277371d2f69231c4beced4f5898f2a6bd57f1fe7488e50decc6e7ea63ad5677f,6c7e2255031fdbb8efd157c2b4179319,141824,6.6768,x86,2011-03-21 20:43:55,2011,pre_2015,3,0x102,0x8100,0,1,0,0,2,0x400000,159744,1024,0,0,1,10.0,5.1,3,0,28297,.text,0,".text, .data, .reloc",6.7013,4.6359,0,0,1,0,0,1,0,0,1,0,1,1,0,347,13,0,0,1,8,1,4,1,5,0,0,1,7,1,0,0.0,0,0,0,0,0,0,1,7.5544,0,0,1.13,3,910,http://www.google.com/webhp,,,,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; SV1),1,0,1,0,0,1,0,0,0,,1,6,1,1,1,1,2,57,CRITICAL,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; URL / domain strings (C2 infrastructure); Process injection API imports; Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Crypto-related strings; Network/C2 API imports,Trickbot,WEAK,Trickbot:100% | Emotet:100% | Upatre:80% | Formbook:79%
zeus,2dc38df517e430230215767126e490ad42da0b2ec04d795b998cc74234613822.zip→2dc38df517e430230215767126e490ad42da0b2ec04d795b998cc74234613822.exe,manual,1,2dc38df517e430230215767126e490ad42da0b2ec04d795b998cc74234613822,9050cf2e23ff19a1be649353d2e939d3,49228,5.8755,x86,2004-10-11 12:01:53,2004,pre_2015,3,0x302,0x0,0,0,0,1,2,0x400000,45056,512,0,24340,0,10.0,5.1,3,0,33092,.MPRESS2,0,".mpress1, .mpress2, .rsrc",7.6246,6.1159,1,1,0,1,0,2,1,2,0,1,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,4.9631,0,0,0.92,4,108,,,,,,0,0,0,0,0,0,0,0,0,,1,1,0,1,7,0,0,39,HIGH,RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); Overlay data (appended payload); Suspicious/non-standard section name; Known packer section name detected,Virut,PROBABLE,Virut:75% | Zeus:58% | Sality:53% | Upatre:50%
